collection,category,title,meeting_type,date,year,language,format,size_kb,source,publish,drive_path,url
Archive,District,2019 3rd Quarter Issue 14,,2019-01-01,2019,English,PDF,2714,Area 09 legacy site,yes,docs/archive/districts/d5/2019/2019-3rd-qtr-issue-14-en.pdf,https://drive.google.com/file/d/1Ak8b3Qh_1-9FxqrMX6EwDaZVqk0S_NGX/view
Archive,District,2019 Sept 12 D 5 Report Back Flyer,,2019-09-01,2019,English,PDF,185,Area 09 legacy site,yes,docs/archive/districts/d5/2019/2019-sept-12-d5-reportback-flyer-en.pdf,https://drive.google.com/file/d/1a10sr_QP9mLK02_rxidvE9h_rDcWCr3D/view
Archive,District,April 2019 of District 8 MSCA 09,,2019-01-01,2019,English,PDF,75,Area 09 legacy site,yes,docs/archive/districts/d8/2019/april-2019-of-district-8-msca-09-en.pdf,https://drive.google.com/file/d/1VhjxWBcSvhwSgtVoqnkE_dX2mA_ratNq/view
Archive,District,August 2019 District 8,,2019-01-01,2019,English,PDF,142,Area 09 legacy site,yes,docs/archive/districts/d8/2019/august-2019-district-8-en.pdf,https://drive.google.com/file/d/1Vr3c7zIaVRtABy475ZqwAp5jvdHHGM8w/view
Archive,District,D 5 Service in July 2019 Color,,2019-01-01,2019,English,PDF,317,Area 09 legacy site,yes,docs/archive/districts/d5/2019/d5-service-in-july-2019-color-en.pdf,https://drive.google.com/file/d/1bbkF9FdIuuQ_J7KpG-RALc-aREUsmE_n/view
Archive,District,Dec 2019 Minutes,,2019-12-01,2019,English,PDF,154,Area 09 legacy site,yes,docs/archive/districts/d8/2019/dec-2019-minutes-en.pdf,https://drive.google.com/file/d/1w0yB0fTV8VUDyPgMTnigCMxuWEDDSUWL/view
Archive,District,Feb 2019 Minutes,,2019-02-01,2019,English,PDF,75,Area 09 legacy site,yes,docs/archive/districts/d8/2019/feb-2019-minutes-en.pdf,https://drive.google.com/file/d/143b4SyXoI0BgY8eeEEelviRxs6v_VuGT/view
Archive,District,January 2019 Minutes,,2019-01-01,2019,English,PDF,75,Area 09 legacy site,yes,docs/archive/districts/d8/2019/january-2019-minutes-en.pdf,https://drive.google.com/file/d/1he26aw0rRpq2iuoBMThiCB9Fr1SBRYOh/view
Archive,District,July 2019 Minutes,,2019-01-01,2019,English,PDF,89,Area 09 legacy site,yes,docs/archive/districts/d8/2019/july-2019-minutes-en.pdf,https://drive.google.com/file/d/12v7jMzRSryNc0UyQ5i_fvzbD-BqaKLVo/view
Archive,District,June 2019 Minutes,,2019-01-01,2019,English,PDF,122,Area 09 legacy site,yes,docs/archive/districts/d8/2019/june-2019-minutes-en.pdf,https://drive.google.com/file/d/1aXdeMm6bVkl8BQuJaRVeIj6K7u6aQclX/view
Archive,District,Mar 2019 Minutes,,2019-03-01,2019,English,PDF,77,Area 09 legacy site,yes,docs/archive/districts/d8/2019/mar-2019-minutes-en.pdf,https://drive.google.com/file/d/1Oh62RtSkoIa-YSmEdq-aPXQb3BVaGQVa/view
Archive,District,May 2019 Minutes,,2019-05-01,2019,English,PDF,89,Area 09 legacy site,yes,docs/archive/districts/d8/2019/may-2019-minutes-en.pdf,https://drive.google.com/file/d/1AGUKKKkUUaLtum44P4OKWk_E_c4aTfyI/view
Archive,District,Newsletter 2019 1st Quarter Issue 12,,2019-01-01,2019,English,PDF,2700,Area 09 legacy site,yes,docs/archive/districts/d5/2019/newsletter-2019-1st-qtr-issue-12-en.pdf,https://drive.google.com/file/d/1k--x8aBriauyMbIflJC6KMFyac5k8uHe/view
Archive,District,Newsletter 2019 2nd Quarter Issue 13,,2019-01-01,2019,English,PDF,2976,Area 09 legacy site,yes,docs/archive/districts/d5/2019/newsletter-2019-2nd-qtr-issue-13-en.pdf,https://drive.google.com/file/d/1gS6RKLtInvgDf0NzRamSDOBXS98LoHc4/view
Archive,District,Newsletter 2019 4th Quarter Issue 15,,2019-01-01,2019,English,PDF,2363,Area 09 legacy site,yes,docs/archive/districts/d5/2019/newsletter-2019-4th-qtr-issue-15-en.pdf,https://drive.google.com/file/d/1ETRz9HJvnfRnCsNfHa9eFBJIhNv5u1TD/view
Archive,District,Nov 2019 District 8 MSCA 09,,2019-11-01,2019,English,PDF,158,Area 09 legacy site,yes,docs/archive/districts/d8/2019/nov-2019-district-8-msca-09-en.pdf,https://drive.google.com/file/d/1UWZxcJSG0D2ax8vxmQto40S0rembr4FS/view
Archive,District,Oct 2019 Minutes of District 8,,2019-10-01,2019,English,PDF,144,Area 09 legacy site,yes,docs/archive/districts/d8/2019/oct-2019-minutes-of-district-8-en.pdf,https://drive.google.com/file/d/1LGdFY6qhR_VtLJb_jic6_fYReZav4g1-/view
Archive,District,Sept 2019 Minutes of District 8,,2019-09-01,2019,English,PDF,159,Area 09 legacy site,yes,docs/archive/districts/d8/2019/sept-2019-minutes-of-district-8-en.pdf,https://drive.google.com/file/d/1Ct30C8Ni-UTk6_4qZQl5EtEKaMVON3D9/view
Archive,District,April 2020 Minutes,,2020-01-01,2020,English,PDF,177,Area 09 legacy site,yes,docs/archive/districts/d8/2020/april-2020-minutes-en.pdf,https://drive.google.com/file/d/1ba27BiANmJy84CuSm7Ip1DskXzri5hxW/view
Archive,District,August 2020 Minutes,,2020-01-01,2020,English,PDF,210,Area 09 legacy site,yes,docs/archive/districts/d8/2020/august-2020-minutes-en.pdf,https://drive.google.com/file/d/1VbOjDIYMX2V_dFTub_K6INMklErOMBWc/view
Archive,District,Dist. 8 Minutes December 2020,,2020-01-01,2020,English,PDF,141,Area 09 legacy site,yes,docs/archive/districts/d8/2020/dist-8-minutes-december2020-en.pdf,https://drive.google.com/file/d/1q4u8ikAAhEpoLNKskQzL2iBLfPNvKQ5G/view
Archive,District,Dist. 8 Minutes November 2020,,2020-01-01,2020,English,PDF,136,Area 09 legacy site,yes,docs/archive/districts/d8/2020/dist-8-minutes-november2020-en.pdf,https://drive.google.com/file/d/15Q3hGxQNDe953zfK9sN8gi2eyV9W638N/view
Archive,District,District 1 Tool Kit 2020 Rev 1,,2020-01-01,2020,English,PDF,610,Area 09 legacy site,yes,docs/archive/districts/d1/2020/district-1-tool-kit-2020rev1-en.pdf,https://drive.google.com/file/d/13hLp8TrofcMshmA5OU_-yDRIh-jxN83i/view
Archive,District,Feb 2020 Minutes,,2020-02-01,2020,English,PDF,51,Area 09 legacy site,yes,docs/archive/districts/d8/2020/feb-2020-minutes-en.pdf,https://drive.google.com/file/d/16_XNc-EVxTVh8F_6Pk8VeLe9wq3OfQSY/view
Archive,District,"G.S.R. Meeting Minutes April 2, 2020",,2020-01-01,2020,English,PDF,161,Area 09 legacy site,yes,docs/archive/districts/d12/2020/gsr-meeting-minutes-04-02-2020-en.pdf,https://drive.google.com/file/d/15hY4mhuuWBzVcCh9L_LQ2jzTMtinBF6o/view
Archive,District,"G.S.R. Meeting Minutes August 6, 2020",,2020-01-01,2020,English,PDF,156,Area 09 legacy site,yes,docs/archive/districts/d12/2020/gsr-meeting-minutes-08-06-2020-en.pdf,https://drive.google.com/file/d/1geB7BEJnR0zzHmsmDFwiY3MCoRYpBJWE/view
Archive,District,"G.S.R. Meeting Minutes February 6, 2020",,2020-01-01,2020,English,PDF,146,Area 09 legacy site,yes,docs/archive/districts/d12/2020/gsr-meeting-minutes-02-06-2020-en.pdf,https://drive.google.com/file/d/1CNtO-LW9oKj_ViY8zmY34gBYRD4RbH9v/view
Archive,District,"G.S.R. Meeting Minutes January 2, 2020",,2020-01-01,2020,English,PDF,141,Area 09 legacy site,yes,docs/archive/districts/d12/2020/gsr-meeting-minutes-01-02-2020-en.pdf,https://drive.google.com/file/d/1B1VIcxmnMTtqMp7UcWFuL2HARxYPe4xZ/view
Archive,District,"G.S.R. Meeting Minutes July 2, 2020",,2020-01-01,2020,English,PDF,160,Area 09 legacy site,yes,docs/archive/districts/d12/2020/gsr-meeting-minutes-07-02-2020-en.pdf,https://drive.google.com/file/d/1JWq0aSqMrg1bzlqVvDZdmNO-HgkinY2P/view
Archive,District,"G.S.R. Meeting Minutes June 4, 2020",,2020-01-01,2020,English,PDF,159,Area 09 legacy site,yes,docs/archive/districts/d12/2020/gsr-meeting-minutes-06-04-2020-en.pdf,https://drive.google.com/file/d/1BjqNcpUqlzt02EVFxSDa4YN5JeTmCo49/view
Archive,District,"G.S.R. Meeting Minutes March 5, 2020 (1)",,2020-01-01,2020,English,PDF,140,Area 09 legacy site,yes,docs/archive/districts/d12/2020/gsr-meeting-minutes-03-05-2020-en.pdf,https://drive.google.com/file/d/1qvrZUMBm8N-HII3KD8bxrG77ElOOmeug/view
Archive,District,"G.S.R. Meeting Minutes May 7, 2020",,2020-05-01,2020,English,PDF,158,Area 09 legacy site,yes,docs/archive/districts/d12/2020/gsr-meeting-minutes-05-07-2020-en.pdf,https://drive.google.com/file/d/1BReJpJa3TYvJJK4Yw4BsUYWWGOtw05mC/view
Archive,District,"G.S.R. Meeting Minutes November 5, 2020",,2020-01-01,2020,English,PDF,168,Area 09 legacy site,yes,docs/archive/districts/d12/2020/gsr-meeting-minutes-11-05-2020-en.pdf,https://drive.google.com/file/d/1lpsyh_04uWEJcQlhblHDzhvGWepQpVvV/view
Archive,District,"G.S.R. Meeting Minutes September 3, 2020",,2020-01-01,2020,English,PDF,157,Area 09 legacy site,yes,docs/archive/districts/d12/2020/gsr-meeting-minutes-09-03-2020-en.pdf,https://drive.google.com/file/d/1EWgSDZlRo7q9ryF2joOXo4M2EX5Fahv_/view
Archive,District,G.S.R. WORKSHOP 2020 Oct 25,,2020-10-01,2020,English,PDF,372,Area 09 legacy site,yes,docs/archive/districts/d5/2020/gsr-workshop-2020-oct-25-en.pdf,https://drive.google.com/file/d/1N_uX45Ghf5XpYTxtvw05VhFtXeslh_pM/view
Archive,District,Jan 2020 Minutes,,2020-01-01,2020,English,PDF,88,Area 09 legacy site,yes,docs/archive/districts/d8/2020/jan-2020-minutes-en.pdf,https://drive.google.com/file/d/1kSIEL1e6NRx8noM8Acr3i4eVMQUZD_r8/view
Archive,District,July 2020 Minutes,,2020-01-01,2020,English,PDF,460,Area 09 legacy site,yes,docs/archive/districts/d8/2020/july-2020-minutes-en.pdf,https://drive.google.com/file/d/1ZmXFOpCENw99tYL6v8n7xeS3wfEfrcW3/view
Archive,District,June 2020 Minutes,,2020-01-01,2020,English,PDF,318,Area 09 legacy site,yes,docs/archive/districts/d8/2020/june-2020-minutes-en.pdf,https://drive.google.com/file/d/1Ojul0lKSOESUcGHx0NmFfSEht7UjO-Ui/view
Archive,District,May 2020 Minutes,,2020-05-01,2020,English,PDF,188,Area 09 legacy site,yes,docs/archive/districts/d8/2020/may-2020-minutes-en.pdf,https://drive.google.com/file/d/1ARWAWk3d0Zf4MEvwHKxIvLH1O8sV5Ua3/view
Archive,District,Newsletter 2020 1st Quarter Issue 16,,2020-01-01,2020,English,PDF,3292,Area 09 legacy site,yes,docs/archive/districts/d5/2020/newsletter-2020-1st-qtr-issue-16-en.pdf,https://drive.google.com/file/d/1D1E5BshYG_92LpHdt7iR_acFWa68UNHW/view
Archive,District,Newsletter 2020 2nd Quarter Issue 17,,2020-01-01,2020,English,PDF,2810,Area 09 legacy site,yes,docs/archive/districts/d5/2020/newsletter-2020-2nd-qtr-issue-17-en.pdf,https://drive.google.com/file/d/1JA6oqJdQfwuI2jKMJlhiuwnNlgztDdCJ/view
Archive,District,Newsletter 2020 3rd Quarter Issue 18,,2020-01-01,2020,English,PDF,2433,Area 09 legacy site,yes,docs/archive/districts/d5/2020/newsletter-2020-3rd-qtr-issue-18-en.pdf,https://drive.google.com/file/d/10ICdvXIb_JAY8kxqQx3RVDGdiCpkzhR0/view
Archive,District,Newsletter 2020 4th Quarter Issue 19,,2020-01-01,2020,English,PDF,2569,Area 09 legacy site,yes,docs/archive/districts/d5/2020/newsletter-2020-4th-qtr-issue-19-en.pdf,https://drive.google.com/file/d/1XMZ4wSKaS2JSopZHeod6IzTm2iGRvjC6/view
Archive,District,Oct 2020 Minutes,,2020-10-01,2020,English,PDF,135,Area 09 legacy site,yes,docs/archive/districts/d8/2020/oct-2020-minutes-en.pdf,https://drive.google.com/file/d/1za4bX76J4eLk77u_vZc5zOlbzLq3UPNm/view
Archive,District,September 2020 Minutes,,2020-01-01,2020,English,PDF,126,Area 09 legacy site,yes,docs/archive/districts/d8/2020/september-2020-minutes-en.pdf,https://drive.google.com/file/d/14mnJ3NtWCfnyAmQXFmDg6I1yzPrhLBNx/view
Archive,Delegate,2003 Mid-Southern California Area Delegate’s Report,,2003-01-01,2003,English,PDF,223,Area 09 legacy site,yes,docs/archive/delegate/2003/2003-mid-southern-california-area-delegate-s-report-en.pdf,https://drive.google.com/file/d/1y5t2kctniJWmUqgWdipSLMGKUGSAOdb8/view
Archive,Delegate,AA 2010 Final Conference Agenda Items (No Anon Breaks) English,,2010-01-01,2010,English,PDF,72,Area 09 legacy site,yes,docs/archive/delegate/2010/aa-2010-final-conference-agenda-items-no-anon-breaks-english-en.pdf,https://drive.google.com/file/d/1_p6QxnkhHwWiEnoqu8BPeyFaQih0_YIL/view
Archive,Delegate,AA 2010 General Service Topic Conscience Response (Spanish) Docs,,2010-01-01,2010,Spanish,PDF,103,Area 09 legacy site,yes,docs/archive/delegate/2010/aa-2010-general-service-topic-conscience-response-spanish-docs-es.pdf,https://drive.google.com/file/d/1Lzj7HJDXTv6C-K7OiTwolA489Fiol_ae/view
Archive,Delegate,AA 2010 General Service Topic Conscience Response Docs,,2010-01-01,2010,English,PDF,69,Area 09 legacy site,yes,docs/archive/delegate/2010/aa-2010-general-service-topic-conscience-response-docs-en.pdf,https://drive.google.com/file/d/17ooOxaSLYncxr27U-YxCh686SzB5C7T5/view
Archive,Delegate,AA 2010 PRELIMINARY Conference Agenda Items ENGLISH,,2010-01-01,2010,English,PDF,81,Area 09 legacy site,yes,docs/archive/delegate/2010/aa-2010-preliminary-conference-agenda-items-english-en.pdf,https://drive.google.com/file/d/11G0hIVKIkH1p4XLWys3VFXMBp6ICz9ls/view
Archive,Delegate,AA 2010 PRELIMINARY Conference Agenda Items SPANISH,,2010-01-01,2010,Spanish,PDF,78,Area 09 legacy site,yes,docs/archive/delegate/2010/aa-2010-preliminary-conference-agenda-items-spanish-es.pdf,https://drive.google.com/file/d/1pasXCnrA9fL7A75huyv50IE4jnM2E-L5/view
Archive,Delegate,AA Electronic Delivery G.S.O. (Spanish) 2010,,2010-01-01,2010,Spanish,PDF,120,Area 09 legacy site,yes,docs/archive/delegate/2010/aa-electronic-delivery-gso-spanish-2010-es.pdf,https://drive.google.com/file/d/1ODuNs5S3blgyTfv_JZA7LMdg0qrkl8Jd/view
Archive,Delegate,AA Electronic Delivery Survey G.S.O. 2010,,2010-01-01,2010,English,PDF,106,Area 09 legacy site,yes,docs/archive/delegate/2010/aa-electronic-delivery-survey-gso-2010-en.pdf,https://drive.google.com/file/d/1CYNZjk5YMpgISm4hpXRzeIek9wq-1-eY/view
Archive,Delegate,AA MSCA 2010 Conference Report (NO LAST NAMES 0,,2010-01-01,2010,English,PDF,305,Area 09 legacy site,yes,docs/archive/delegate/2010/aa-msca-2010-conference-report-no-last-names0-en.pdf,https://drive.google.com/file/d/1OTKbqRez2YR6hmVYiXBjcHywXRxJ10Ti/view
Archive,Delegate,AA MSCA 2010 Conference Report (Spanish) NO LAST NAMES,,2010-01-01,2010,Spanish,PDF,311,Area 09 legacy site,yes,docs/archive/delegate/2010/aa-msca-2010-conference-report-spanish-no-last-names-es.pdf,https://drive.google.com/file/d/1T_fywhFVHVHpTWqX4lmFvufRBLF8nL06/view
Archive,Delegate,AA Pacific Region Trustee Report Aug 2010,,2010-08-01,2010,English,PDF,57,Area 09 legacy site,yes,docs/archive/delegate/2010/aa-pacific-region-trustee-report-aug-2010-en.pdf,https://drive.google.com/file/d/1a876LcLQPwk7RIgHcUf5bI2wmMIXjdaW/view
Archive,Delegate,Aa 2010 Final Conference Agenda Items (No Anon Break) (Span),,2010-01-01,2010,English,PDF,73,Area 09 legacy site,yes,docs/archive/delegate/2010/aa-2010-final-conference-agenda-items-no-anon-break-span-en.pdf,https://drive.google.com/file/d/1VOdO-XecZ-TBm8US-w4FLPrnK499QAg6/view
Archive,Delegate,"Alt Delegare Report November 14, 2010 Ervathonb",,2010-01-01,2010,English,PDF,8,Area 09 legacy site,yes,docs/archive/delegate/2010/altdelegare-report11-14-10ervathonb-en.pdf,https://drive.google.com/file/d/1mQJH7SsJcnAFKk2T-XdnCm0gm3o30ARo/view
Archive,Delegate,2011 Conference Report Schedule,,2011-01-01,2011,English,PDF,33,Area 09 legacy site,yes,docs/archive/delegate/2011/2011conferencereportschedule-en.pdf,https://drive.google.com/file/d/1hvKDSIQM68cbi2cZ_bab29MuCkbNmNID/view
Archive,Delegate,61st General Service Conference Report 2011,,2011-01-01,2011,English,PDF,578,Area 09 legacy site,yes,docs/archive/delegate/2011/2011conferencereport-en.pdf,https://drive.google.com/file/d/1X4fq8mXkA4vYN7wMu60DGSC6BdmBb0JY/view
Archive,Delegate,62nd General Service Conference - MSCA Delegate's Report.,,2012-01-01,2012,English,PDF,256,Area 09 legacy site,yes,docs/archive/delegate/2012/62ndgsc-en.pdf,https://drive.google.com/file/d/155zMABb3l2t2UIh7j6VVqY6jk1TxV-KN/view
Archive,Delegate,"April 7, 2020 — The Virtual Delegate",,2020-04-08,2020,English,HTML,10,MSCA09 website,yes,docs/archive/pages/2020-04-08-april-7-2020-the-virtual-delegate.html,docs/archive/pages/2020-04-08-april-7-2020-the-virtual-delegate.html
Archive,Delegate,"December 13, 2020 — Delegate’s Sharing Session",,2020-12-14,2020,English,HTML,13,MSCA09 website,yes,docs/archive/pages/2020-12-14-december-13-2020-delegate-s-sharing-session.html,docs/archive/pages/2020-12-14-december-13-2020-delegate-s-sharing-session.html
Archive,Delegate,"February 9, 2020 — Delegate's Sharing Session",,2020-02-10,2020,English,HTML,12,MSCA09 website,yes,docs/archive/pages/2020-02-10-february-9-2020-delegate-s-sharing-session.html,docs/archive/pages/2020-02-10-february-9-2020-delegate-s-sharing-session.html
Archive,Delegate,"March 15, 2020 — Delegate’s Sharing Session",,2020-03-16,2020,English,HTML,16,MSCA09 website,yes,docs/archive/pages/2020-03-16-march-15-2020-delegate-s-sharing-session.html,docs/archive/pages/2020-03-16-march-15-2020-delegate-s-sharing-session.html
Archive,Delegate,"March 29, 2020 — Delegate’s Report for Virtual Zoom Board Meeting",,2020-03-30,2020,English,HTML,5,MSCA09 website,yes,docs/archive/pages/2020-03-30-march-29-2020-delegate-s-report-for-virtual-zoom-board-meet.html,docs/archive/pages/2020-03-30-march-29-2020-delegate-s-report-for-virtual-zoom-board-meet.html
Archive,Delegate,"October 11, 2020 — Delegate’s Sharing Session",,2020-10-12,2020,English,HTML,11,MSCA09 website,yes,docs/archive/pages/2020-10-12-october-11-2020-delegate-s-sharing-session.html,docs/archive/pages/2020-10-12-october-11-2020-delegate-s-sharing-session.html
Archive,Delegate,"April 12, 2021 — Delegate’s Share",,2021-04-12,2021,English,HTML,5,MSCA09 website,yes,docs/archive/pages/2021-04-12-april-12-2021-delegate-s-share.html,docs/archive/pages/2021-04-12-april-12-2021-delegate-s-share.html
Archive,Delegate,"August 8, 2021 — Delegate’s Sharing Session: Virtual Area Service Committee",,2021-08-08,2021,English,HTML,11,MSCA09 website,yes,docs/archive/pages/2021-08-08-august-8-2021-delegate-s-sharing-session-virtual-area-servi.html,docs/archive/pages/2021-08-08-august-8-2021-delegate-s-sharing-session-virtual-area-servi.html
Archive,Delegate,"December 19, 2021 — Delegate’s Sharing Session: Virtual Area Service Assembly",,2021-12-20,2021,English,HTML,8,MSCA09 website,yes,docs/archive/pages/2021-12-20-december-19-2021-delegate-s-sharing-session-virtual-area-se.html,docs/archive/pages/2021-12-20-december-19-2021-delegate-s-sharing-session-virtual-area-se.html
Archive,Delegate,"February 14, 2021 — Delegate’s Sharing Session",,2021-02-14,2021,English,HTML,14,MSCA09 website,yes,docs/archive/pages/2021-02-14-february-14-2021-delegate-s-sharing-session.html,docs/archive/pages/2021-02-14-february-14-2021-delegate-s-sharing-session.html
Archive,Delegate,"January 10, 2021 — Delegate’s Sharing Session",,2021-01-11,2021,English,HTML,10,MSCA09 website,yes,docs/archive/pages/2021-01-11-january-10-2021-delegate-s-sharing-session.html,docs/archive/pages/2021-01-11-january-10-2021-delegate-s-sharing-session.html
Archive,Delegate,"June 13, 2021 — Delegate's Sharing Session: Virtual Area Service Committee Meeting",,2021-06-13,2021,English,HTML,9,MSCA09 website,yes,docs/archive/pages/2021-06-13-june-13-2021-delegate-s-sharing-session-virtual-area-servic.html,docs/archive/pages/2021-06-13-june-13-2021-delegate-s-sharing-session-virtual-area-servic.html
Archive,Delegate,"May 16, 2021 — Delegate's Sharing Session: April & May 2021 Virtual Area Pre-Conference Workshop",,2021-05-16,2021,English,HTML,6,MSCA09 website,yes,docs/archive/pages/2021-05-16-may-16-2021-delegate-s-sharing-session-april-may-2021-virtu.html,docs/archive/pages/2021-05-16-may-16-2021-delegate-s-sharing-session-april-may-2021-virtu.html
Archive,Delegate,"November 7, 2021 — Delegate’s Sharing Session: Hybrid Area Service Assembly",,2021-11-07,2021,English,HTML,8,MSCA09 website,yes,docs/archive/pages/2021-11-07-november-7-2021-delegate-s-sharing-session-hybrid-area-serv.html,docs/archive/pages/2021-11-07-november-7-2021-delegate-s-sharing-session-hybrid-area-serv.html
Archive,Delegate,"September 12, 2021 — Delegate’s Sharing Session: Area Service Assembly",,2021-09-12,2021,English,HTML,9,MSCA09 website,yes,docs/archive/pages/2021-09-12-september-12-2021-delegate-s-sharing-session-area-service-a.html,docs/archive/pages/2021-09-12-september-12-2021-delegate-s-sharing-session-area-service-a.html
Archive,Delegate,"August 13, 2022 — Delegate's Sharing Session: Area Committee Meeting",,2022-08-28,2022,English,HTML,7,MSCA09 website,yes,docs/archive/pages/2022-08-28-august-13-2022-delegate-s-sharing-session-area-committee-me.html,docs/archive/pages/2022-08-28-august-13-2022-delegate-s-sharing-session-area-committee-me.html
Archive,Delegate,"December 11, 2022 — Delegate’s Sharing Session: Area Service Committee — Updates for December 2022",,2022-12-12,2022,English,HTML,22,MSCA09 website,yes,docs/archive/pages/2022-12-12-december-11-2022-delegate-s-sharing-session-area-service-co.html,docs/archive/pages/2022-12-12-december-11-2022-delegate-s-sharing-session-area-service-co.html
Archive,Delegate,"February 13, 2022 — Delegate's Sharing Session: Virtual Area Service Committee",,2022-02-14,2022,English,HTML,16,MSCA09 website,yes,docs/archive/pages/2022-02-14-february-13-2022-delegate-s-sharing-session-virtual-area-se.html,docs/archive/pages/2022-02-14-february-13-2022-delegate-s-sharing-session-virtual-area-se.html
Archive,Delegate,"June 12, 2022 — Delegate's Sharing Session: Area Service Committee Meeting",,2022-06-20,2022,English,HTML,8,MSCA09 website,yes,docs/archive/pages/2022-06-20-june-12-2022-delegate-s-sharing-session-area-service-commit.html,docs/archive/pages/2022-06-20-june-12-2022-delegate-s-sharing-session-area-service-commit.html
